n,m,cmin,cmax,dual_lp
50,450,1,100,5605966
55,495,1,100,6140392
60,540,1,100,7135346
65,585,1,100,7747284
70,630,1,100,7951433
75,675,1,100,7820287
80,720,1,100,8552814
85,765,1,100,8328619
90,810,1,100,9173150
95,855,1,100,12603591
100,900,1,100,10280792
105,945,1,100,10417667
110,990,1,100,11140175
115,1035,1,100,12512155
120,1080,1,100,12322355
125,1125,1,100,11249011
130,1170,1,100,14919466
135,1215,1,100,12953866
140,1260,1,100,12504009
145,1305,1,100,15927655
150,1350,1,100,14663205
155,1395,1,100,16832842
160,1440,1,100,15924635
165,1485,1,100,16962361
170,1530,1,100,15411647
175,1575,1,100,14840634
180,1620,1,100,16552115
185,1665,1,100,17448945
190,1710,1,100,16850623
195,1755,1,100,16502372
200,1800,1,100,17481013
205,1845,1,100,18846372
210,1890,1,100,18509786
215,1935,1,100,18030340
220,1980,1,100,21183578
225,2025,1,100,20590673
230,2070,1,100,20683977
235,2115,1,100,20490690
240,2160,1,100,21182857
245,2205,1,100,22082611
250,2250,1,100,22377104
255,2295,1,100,23263900
260,2340,1,100,23836177
265,2385,1,100,22462630
270,2430,1,100,28304176
275,2475,1,100,27572125
280,2520,1,100,28527557
285,2565,1,100,26800749
290,2610,1,100,27280674
295,2655,1,100,30274699
300,2700,1,100,27936583
305,2745,1,100,27978087
310,2790,1,100,29065657
315,2835,1,100,30742020
320,2880,1,100,30054053
325,2925,1,100,29712721
330,2970,1,100,31482702
335,3015,1,100,34331310
340,3060,1,100,32025110
345,3105,1,100,35325974
350,3150,1,100,31282311
355,3195,1,100,31539558
360,3240,1,100,34376733
365,3285,1,100,32931047
370,3330,1,100,33621003
375,3375,1,100,34453241
380,3420,1,100,35336370
385,3465,1,100,35046493
390,3510,1,100,35098607
395,3555,1,100,35732443
400,3600,1,100,36022370
405,3645,1,100,35275080
410,3690,1,100,36305560
415,3735,1,100,35694948
420,3780,1,100,38274469
425,3825,1,100,39885674
430,3870,1,100,39810867
435,3915,1,100,39928024
440,3960,1,100,39025016
445,4005,1,100,42449696
450,4050,1,100,41004920
455,4095,1,100,44860867
460,4140,1,100,42178703
465,4185,1,100,42838350
470,4230,1,100,42989532
475,4275,1,100,42875615
480,4320,1,100,44764069
485,4365,1,100,42347137
490,4410,1,100,45649292
495,4455,1,100,47486298
500,4500,1,100,47520379
505,4545,1,100,46473396
510,4590,1,100,46942503
515,4635,1,100,45694662
520,4680,1,100,48196298
525,4725,1,100,48411138
530,4770,1,100,48496763
535,4815,1,100,47481544
540,4860,1,100,48833744
545,4905,1,100,49321462
550,4950,1,100,50342573
555,4995,1,100,51214011
560,5040,1,100,50346998
565,5085,1,100,54389508
570,5130,1,100,52531986
575,5175,1,100,53829627
580,5220,1,100,54786641
585,5265,1,100,55416104
590,5310,1,100,52240797
595,5355,1,100,55312715
600,5400,1,100,54608687
605,5445,1,100,58581611
610,5490,1,100,53190968
615,5535,1,100,54662191
620,5580,1,100,58105470
625,5625,1,100,55578148
630,5670,1,100,55643727
635,5715,1,100,57375151
640,5760,1,100,57625984
645,5805,1,100,57784020
650,5850,1,100,59993511
655,5895,1,100,59940909
660,5940,1,100,59592081
665,5985,1,100,61395926
670,6030,1,100,59875993
675,6075,1,100,60825975
680,6120,1,100,63724711
685,6165,1,100,65714565
690,6210,1,100,64419265
695,6255,1,100,68375956
700,6300,1,100,70883650
705,6345,1,100,66814783
710,6390,1,100,72067492
715,6435,1,100,71932328
720,6480,1,100,72100634
725,6525,1,100,67973098
730,6570,1,100,68576863
735,6615,1,100,70494521
740,6660,1,100,68163072
745,6705,1,100,68640937
750,6750,1,100,75418059
755,6795,1,100,73784449
760,6840,1,100,72072448
765,6885,1,100,73488937
770,6930,1,100,70739588
775,6975,1,100,97667612
780,7020,1,100,97315751
785,7065,1,100,94734712
790,7110,1,100,108702374
795,7155,1,100,104068831
800,7200,1,100,95256050
805,7245,1,100,104589337
810,7290,1,100,99759867
815,7335,1,100,96324064
820,7380,1,100,113878746
825,7425,1,100,99199869
830,7470,1,100,108764569
835,7515,1,100,106906055
840,7560,1,100,108958660
845,7605,1,100,106258779
850,7650,1,100,102079706
855,7695,1,100,103112470
860,7740,1,100,105210446
865,7785,1,100,112873419
870,7830,1,100,124983249
875,7875,1,100,118483151
880,7920,1,100,120651516
885,7965,1,100,114788765
890,8010,1,100,106437212
895,8055,1,100,113725837
900,8100,1,100,117062597
905,8145,1,100,112270608
910,8190,1,100,117882936
915,8235,1,100,120225942
920,8280,1,100,121869458
925,8325,1,100,124916073
930,8370,1,100,132360614
935,8415,1,100,119359110
940,8460,1,100,128558159
945,8505,1,100,128959559
950,8550,1,100,118103162
955,8595,1,100,121372946
960,8640,1,100,120780003
965,8685,1,100,126425836
970,8730,1,100,118712536
975,8775,1,100,189021547
980,8820,1,100,152765555
985,8865,1,100,146112568
990,8910,1,100,127868684
995,8955,1,100,132886973
1000,9000,1,100,136741950
1005,9045,1,100,142166079
1010,9090,1,100,140419340
1015,9135,1,100,132365519
1020,9180,1,100,142331229
1025,9225,1,100,144975755
1030,9270,1,100,153871109
1035,9315,1,100,135121353
1040,9360,1,100,152604588
1045,9405,1,100,140600801
1050,9450,1,100,164916208
1055,9495,1,100,130657137
1060,9540,1,100,143148267
1065,9585,1,100,169310312
1070,9630,1,100,169998547
1075,9675,1,100,160079284
1080,9720,1,100,152404031
1085,9765,1,100,164921474
1090,9810,1,100,153076800
1095,9855,1,100,156029167
1100,9900,1,100,154345486
1105,9945,1,100,147427848
1110,9990,1,100,168067242
1115,10035,1,100,193354231
1120,10080,1,100,183557986
1125,10125,1,100,219793685
1130,10170,1,100,213504373
1135,10215,1,100,169156510
1140,10260,1,100,209541631
1145,10305,1,100,219672468
1150,10350,1,100,258232693
1155,10395,1,100,242710286
1160,10440,1,100,245188709
1165,10485,1,100,217062788
1170,10530,1,100,209151887
1175,10575,1,100,199876153
1180,10620,1,100,218182466
1185,10665,1,100,218424850
1190,10710,1,100,222356086
1195,10755,1,100,224380666
1200,10800,1,100,236782942
1205,10845,1,100,227563818
1210,10890,1,100,241656023
1215,10935,1,100,238702826
1220,10980,1,100,233081380
1225,11025,1,100,202765873
1230,11070,1,100,206343916
1235,11115,1,100,237046452
1240,11160,1,100,240290598
1245,11205,1,100,196902059
1250,11250,1,100,233987079
1255,11295,1,100,213295015
1260,11340,1,100,227816445
1265,11385,1,100,235742744
1270,11430,1,100,243042024
1275,11475,1,100,248618381
1280,11520,1,100,262699882
1285,11565,1,100,245418555
1290,11610,1,100,221976025
1295,11655,1,100,246227685
1300,11700,1,100,243421005
1305,11745,1,100,282547164
1310,11790,1,100,262013780
1315,11835,1,100,254644686
1320,11880,1,100,250923275
1325,11925,1,100,240121293
1330,11970,1,100,245736073
1335,12015,1,100,257525882
1340,12060,1,100,256124517
1345,12105,1,100,252909347
1350,12150,1,100,218629084
1355,12195,1,100,265761673
1360,12240,1,100,263245388
1365,12285,1,100,270282884
1370,12330,1,100,284913235
1375,12375,1,100,261931272
1380,12420,1,100,274051561
1385,12465,1,100,262599263
1390,12510,1,100,243281694
1395,12555,1,100,257797747
1400,12600,1,100,266853749
1405,12645,1,100,312991557
1410,12690,1,100,265510203
1415,12735,1,100,274329362
1420,12780,1,100,291525229
1425,12825,1,100,277953089
1430,12870,1,100,293604084
1435,12915,1,100,262771932
1440,12960,1,100,308950717
1445,13005,1,100,235315003
1450,13050,1,100,274965383
1455,13095,1,100,283057850
1460,13140,1,100,277214014
1465,13185,1,100,283728609
1470,13230,1,100,272074658
1475,13275,1,100,270177862
1480,13320,1,100,340188554
1485,13365,1,100,287045336
1490,13410,1,100,271275082
1495,13455,1,100,281815569
1500,13500,1,100,286724597
1505,13545,1,100,273972523
1510,13590,1,100,289527826
1515,13635,1,100,302705510
1520,13680,1,100,286359894
1525,13725,1,100,278561915
1530,13770,1,100,288610082
1535,13815,1,100,279881343
1540,13860,1,100,300163113
1545,13905,1,100,301866010
1550,13950,1,100,358264457
1555,13995,1,100,330096153
1560,14040,1,100,343567932
1565,14085,1,100,431036093
1570,14130,1,100,327235648
1575,14175,1,100,329151880
1580,14220,1,100,309971463
1585,14265,1,100,296217950
1590,14310,1,100,342148616
1595,14355,1,100,337585207
1600,14400,1,100,318121487
1605,14445,1,100,345172142
1610,14490,1,100,340011328
1615,14535,1,100,328946511
1620,14580,1,100,376251143
1625,14625,1,100,337553249
1630,14670,1,100,309448472
1635,14715,1,100,323631389
1640,14760,1,100,339860813
1645,14805,1,100,320901772
1650,14850,1,100,369847750
1655,14895,1,100,317599969
1660,14940,1,100,320084293
1665,14985,1,100,341290955
1670,15030,1,100,326686509
1675,15075,1,100,368858895
1680,15120,1,100,381382310
1685,15165,1,100,361660737
1690,15210,1,100,347837421
1695,15255,1,100,389068226
1700,15300,1,100,326286535
1705,15345,1,100,331127316
1710,15390,1,100,373802470
1715,15435,1,100,361857777
1720,15480,1,100,338971289
1725,15525,1,100,349115315
1730,15570,1,100,371895802
1735,15615,1,100,340742508
1740,15660,1,100,400374621
1745,15705,1,100,347839921
1750,15750,1,100,354266520
1755,15795,1,100,417037744
1760,15840,1,100,424752815
1765,15885,1,100,356463772
1770,15930,1,100,421214358
1775,15975,1,100,361552151
1780,16020,1,100,355590945
1785,16065,1,100,382382797
1790,16110,1,100,361348729
1795,16155,1,100,439438159
1800,16200,1,100,379886899
1805,16245,1,100,402414359
1810,16290,1,100,387702087
1815,16335,1,100,365404379
1820,16380,1,100,381791304
1825,16425,1,100,349867738
1830,16470,1,100,363881501
1835,16515,1,100,396893032
1840,16560,1,100,357604564
1845,16605,1,100,428518559
1850,16650,1,100,369050206
1855,16695,1,100,367137240
1860,16740,1,100,382206165
1865,16785,1,100,412166213
1870,16830,1,100,360590668
1875,16875,1,100,551474918
1880,16920,1,100,435924932
1885,16965,1,100,376133397
1890,17010,1,100,380149026
1895,17055,1,100,424395947
1900,17100,1,100,428420611
1905,17145,1,100,415430151
1910,17190,1,100,419226766
1915,17235,1,100,421485741
1920,17280,1,100,423691094
1925,17325,1,100,419381157
1930,17370,1,100,487729479
1935,17415,1,100,404130002
1940,17460,1,100,463000835
1945,17505,1,100,427972809
1950,17550,1,100,392740939
1955,17595,1,100,425904414
1960,17640,1,100,440024608
1965,17685,1,100,416465367
1970,17730,1,100,390936139
1975,17775,1,100,401656835
1980,17820,1,100,442585210
1985,17865,1,100,425311855
1990,17910,1,100,463214890
1995,17955,1,100,399446706
2000,18000,1,100,463936692
2005,18045,1,100,382165300
2010,18090,1,100,444000020
2015,18135,1,100,416732885
2020,18180,1,100,492678697
2025,18225,1,100,433228910
2030,18270,1,100,383276287
2035,18315,1,100,456332573
2040,18360,1,100,410093857
2045,18405,1,100,428419546
2050,18450,1,100,411231577
2055,18495,1,100,502953215
2060,18540,1,100,402764403
2065,18585,1,100,429473047
2070,18630,1,100,418207329
2075,18675,1,100,454435232
2080,18720,1,100,437719166
2085,18765,1,100,470702216
2090,18810,1,100,464505966
2095,18855,1,100,435948110
2100,18900,1,100,484235186
2105,18945,1,100,506200585
2110,18990,1,100,436673702
2115,19035,1,100,475482897
2120,19080,1,100,481597512
2125,19125,1,100,450686939
2130,19170,1,100,485371643
2135,19215,1,100,444418513
2140,19260,1,100,487089318
2145,19305,1,100,465950596
2150,19350,1,100,461791474
2155,19395,1,100,473080804
2160,19440,1,100,439801382
2165,19485,1,100,458273535
2170,19530,1,100,476601373
2175,19575,1,100,498056126
2180,19620,1,100,670270295
2185,19665,1,100,469138563
2190,19710,1,100,553355422
2195,19755,1,100,475610011
2200,19800,1,100,487546037
2205,19845,1,100,514267208
2210,19890,1,100,466256362
2215,19935,1,100,509672805
2220,19980,1,100,498491671
2225,20025,1,100,578608034
2230,20070,1,100,502007817
2235,20115,1,100,691237025
2240,20160,1,100,490856529
2245,20205,1,100,472248637
2250,20250,1,100,500516908
2255,20295,1,100,512840252
2260,20340,1,100,484714404
2265,20385,1,100,491109509
2270,20430,1,100,518353939
2275,20475,1,100,543488149
2280,20520,1,100,494476055
2285,20565,1,100,509150607
2290,20610,1,100,576133440
2295,20655,1,100,504179726
2300,20700,1,100,497316597
2305,20745,1,100,488116461
2310,20790,1,100,543332351
2315,20835,1,100,530361876
2320,20880,1,100,531550613
2325,20925,1,100,504291312
2330,20970,1,100,545735891
2335,21015,1,100,513919185
2340,21060,1,100,496285893
2345,21105,1,100,547354171
2350,21150,1,100,507377886
2355,21195,1,100,545361048
2360,21240,1,100,495105526
2365,21285,1,100,686598610
2370,21330,1,100,511600003
2375,21375,1,100,556948831
2380,21420,1,100,554061398
2385,21465,1,100,543290190
2390,21510,1,100,582441413
2395,21555,1,100,523615831
2400,21600,1,100,523966944
2405,21645,1,100,523261710
2410,21690,1,100,550280435
2415,21735,1,100,571615000
2420,21780,1,100,554808068
2425,21825,1,100,553900482
2430,21870,1,100,568054305
2435,21915,1,100,597767422
2440,21960,1,100,549693306
2445,22005,1,100,619553705
2450,22050,1,100,592957459
2455,22095,1,100,547264206
2460,22140,1,100,565299541
2465,22185,1,100,551720371
2470,22230,1,100,586794424
2475,22275,1,100,550865349
2480,22320,1,100,646104531
2485,22365,1,100,582470711
2490,22410,1,100,574550974
2495,22455,1,100,563223843
2500,22500,1,100,593814085
2505,22545,1,100,603319416
2510,22590,1,100,561466268
2515,22635,1,100,542663675
2520,22680,1,100,572036063
2525,22725,1,100,595376942
2530,22770,1,100,569540831
2535,22815,1,100,535269525
2540,22860,1,100,607637886
2545,22905,1,100,526547920
2550,22950,1,100,618139679
2555,22995,1,100,561775661
2560,23040,1,100,589045026
2565,23085,1,100,568305393
2570,23130,1,100,617260416
2575,23175,1,100,599693283
2580,23220,1,100,788313850
2585,23265,1,100,594767521
2590,23310,1,100,615310078
2595,23355,1,100,630620659
2600,23400,1,100,874901481
2605,23445,1,100,807269776
2610,23490,1,100,565567425
2615,23535,1,100,615521029
2620,23580,1,100,804999356
2625,23625,1,100,603574789
2630,23670,1,100,597473243
2635,23715,1,100,608428651
2640,23760,1,100,660027085
2645,23805,1,100,573683310
2650,23850,1,100,646925013
2655,23895,1,100,639069809
2660,23940,1,100,635631134
2665,23985,1,100,589351053
2670,24030,1,100,690571087
2675,24075,1,100,599355603
2680,24120,1,100,609141254
2685,24165,1,100,582804473
2690,24210,1,100,828277275
2695,24255,1,100,900947501
2700,24300,1,100,602095630
2705,24345,1,100,607582148
2710,24390,1,100,626668662
2715,24435,1,100,673934785
2720,24480,1,100,697457326
2725,24525,1,100,615930242
2730,24570,1,100,611054088
2735,24615,1,100,661814066
2740,24660,1,100,678582002
2745,24705,1,100,685727489
2750,24750,1,100,670509430
2755,24795,1,100,616372351
2760,24840,1,100,620522267
2765,24885,1,100,657292909
2770,24930,1,100,671060550
2775,24975,1,100,656679747
2780,25020,1,100,715466356
2785,25065,1,100,666053116
2790,25110,1,100,647667785
2795,25155,1,100,665006913
2800,25200,1,100,628484635
2805,25245,1,100,611733981
2810,25290,1,100,758440405
2815,25335,1,100,624001819
2820,25380,1,100,660897878
2825,25425,1,100,700711478
2830,25470,1,100,729649246
2835,25515,1,100,704535995
2840,25560,1,100,647064919
2845,25605,1,100,687092418
2850,25650,1,100,696040438
2855,25695,1,100,631567178
2860,25740,1,100,654740095
2865,25785,1,100,667437984
2870,25830,1,100,681483466
2875,25875,1,100,685435734
2880,25920,1,100,710376129
2885,25965,1,100,690531365
2890,26010,1,100,722339336
2895,26055,1,100,687853595
2900,26100,1,100,976401164
2905,26145,1,100,660220362
2910,26190,1,100,653484366
2915,26235,1,100,865233745
2920,26280,1,100,855551992
2925,26325,1,100,662685885
2930,26370,1,100,658390912
2935,26415,1,100,676841483
2940,26460,1,100,688276100
2945,26505,1,100,740682555
2950,26550,1,100,667735692
2955,26595,1,100,687638424
2960,26640,1,100,750379341
2965,26685,1,100,729817593
2970,26730,1,100,671012471
2975,26775,1,100,765920207
2980,26820,1,100,679552740
2985,26865,1,100,745317374
2990,26910,1,100,718270715
2995,26955,1,100,740616600
3000,27000,1,100,726315632
